id,name,brand,category,price,description,stock,rating
LP1442,Performance Pro,EconCo,laptop,828.83,13.3 inch laptop featuring lightweight design.,113,4.2
TV1443,Cinema TV,UltraVision,smart_tv,402.01,75 inch smart TV with HDR support.,74,3.8
SPK1444,SoundWave,AudioMax,speaker,130.13,Speaker delivering deep bass.,165,3.3
LP1445,Pro Book,EconCo,laptop,388.52,13.3 inch laptop featuring long battery life.,170,0.0
SPK1446,Bass Boost,AudioMax,speaker,158.61,Speaker delivering crystal clear sound.,34,4.0
SPK1447,ClearSound,AudioMax,speaker,373.29,Speaker delivering deep bass.,78,3.5
LP1448,Econo Note,NextGen,laptop,1068.01,14 inch laptop featuring lightweight design.,196,0.0
LP1449,Business Mate,UltraComp,laptop,1121.54,13.3 inch laptop featuring lightweight design.,130,4.0
LP1450,Performance Pro,EconCo,laptop,1742.56,14 inch laptop featuring high performance graphics.,66,0.0
SP1451,SmartPhone Y,RivalTech,smartphone,337.18,Smartphone with long-lasting battery.,12,4.0
SP1452,Maxi Phone,TechCo,smartphone,390.36,Smartphone with 5G connectivity.,166,4.0
SPK1453,SoundWave,AudioMax,speaker,222.26,Speaker delivering crystal clear sound.,36,4.2
SP1454,Mobile Z,Futura,smartphone,1086.01,Smartphone with vivid display.,199,4.0
SPK1455,Audio Pro,BeatBox,speaker,480.39,Speaker delivering deep bass.,200,3.8
TV1456,Infinity TV,UltraVision,smart_tv,2689.03,65 inch smart TV with HDR support.,165,4.0
SPK1457,ClearSound,BeatBox,speaker,406.41,Speaker delivering crystal clear sound.,139,3.5
TV1458,SmartView TV,Spectra,smart_tv,993.98,50 inch smart TV with sleek design.,125,3.6
LP1459,Pro Book,TechCo,laptop,1888.03,17 inch laptop featuring latest processor.,65,4.5
LP1460,Ultra Thin,UltraComp,laptop,878.77,13.3 inch laptop featuring long battery life.,151,0.0
SP1461,Mobile Z,TechCo,smartphone,1051.21,Smartphone with advanced camera system.,182,3.8
TV1462,Ultra TV,CinemaCo,smart_tv,1144.59,50 inch smart TV with sleek design.,105,3.5
TV1463,Ultra TV,Spectra,smart_tv,2289.8,65 inch smart TV with HDR support.,38,0.0
SPK1464,Audio Pro,AudioMax,speaker,60.42,Speaker delivering deep bass.,147,3.5
SP1465,Mobile Z,RivalTech,smartphone,460.05,Smartphone with vivid display.,71,4.5
SP1466,SmartPhone X,NextCom,smartphone,502.39,Smartphone with advanced camera system.,67,4.1
SPK1467,Audio Pro,AudioMax,speaker,256.25,Speaker delivering wireless connectivity.,44,4.5
SP1468,SmartPhone Y,RivalTech,smartphone,270.93,Smartphone with vivid display.,61,4.0
SPK1469,SoundWave,BeatBox,speaker,403.93,Speaker delivering deep bass.,146,5.0
LP1470,Performance Pro,TechCo,laptop,666.04,17 inch laptop featuring lightweight design.,67,4.4
SPK1471,SoundWave,AudioMax,speaker,81.14,Speaker delivering wireless connectivity.,197,3.0
SP1472,Mobile Z,NextCom,smartphone,1013.4,Smartphone with advanced camera system.,114,4.0
SP1473,SmartPhone X,Futura,smartphone,788.72,Smartphone with advanced camera system.,160,3.5
SP1474,Maxi Phone,NextCom,smartphone,809.07,Smartphone with vivid display.,92,4.5
TV1475,Infinity TV,ViewTech,smart_tv,2970.4,40 inch smart TV with smart connectivity.,76,4.0
SPK1476,Audio Pro,BeatBox,speaker,180.24,Speaker delivering crystal clear sound.,66,0.0
SPK1477,BoomBox,BeatBox,speaker,228.49,Speaker delivering wireless connectivity.,85,4.0
LP1478,Performance Pro,EconCo,laptop,1015.61,13.3 inch laptop featuring lightweight design.,32,4.5
SP1479,Fusion Phone,RivalTech,smartphone,371.52,Smartphone with long-lasting battery.,88,4.0
TV1480,SmartView TV,UltraVision,smart_tv,1907.18,65 inch smart TV with sleek design.,44,4.5
LP1481,Ultra Thin,TechCo,laptop,944.35,13.3 inch laptop featuring long battery life.,10,4.1
LP1482,Business Mate,NextGen,laptop,1986.72,13.3 inch laptop featuring long battery life.,191,3.8
LP1483,Pro Book,UltraComp,laptop,1216.8,13.3 inch laptop featuring high performance graphics.,163,4.0
SPK1484,Audio Pro,BeatBox,speaker,319.67,Speaker delivering wireless connectivity.,134,3.8
LP1485,Pro Book,UltraComp,laptop,1245.25,15.6 inch laptop featuring latest processor.,184,4.5
LP1486,Pro Book,TechCo,laptop,1204.48,13.3 inch laptop featuring high performance graphics.,119,0.0
TV1487,Infinity TV,UltraVision,smart_tv,809.46,50 inch smart TV with HDR support.,196,4.0
SP1488,Maxi Phone,RivalTech,smartphone,780.43,Smartphone with 5G connectivity.,51,4.0
LP1489,Performance Pro,NextGen,laptop,1673.93,14 inch laptop featuring long battery life.,53,4.0
SPK1490,BoomBox,AudioMax,speaker,425.24,Speaker delivering deep bass.,178,4.0
SPK1491,Bass Boost,BeatBox,speaker,299.27,Speaker delivering wireless connectivity.,100,0.0
SP1492,Mobile Z,TechCo,smartphone,430.68,Smartphone with advanced camera system.,159,4.5
SPK1493,BoomBox,AudioMax,speaker,195.36,Speaker delivering compact design.,66,4.0
LP1494,Pro Book,EconCo,laptop,1613.0,17 inch laptop featuring lightweight design.,0,4.5
SP1495,SmartPhone X,NextCom,smartphone,785.92,Smartphone with vivid display.,70,3.8
LP1496,Business Mate,NextGen,laptop,1517.87,13.3 inch laptop featuring lightweight design.,61,3.0
LP1497,Econo Note,TechCo,laptop,490.16,17 inch laptop featuring long battery life.,168,4.0
LP1498,Econo Note,EconCo,laptop,694.98,17 inch laptop featuring lightweight design.,30,4.2
SPK1499,BoomBox,BassLine,speaker,351.14,Speaker delivering deep bass.,60,4.1
SP1500,SmartPhone X,TechCo,smartphone,545.02,Smartphone with vivid display.,137,4.4
SPK1501,Audio Pro,AudioMax,speaker,85.35,Speaker delivering compact design.,155,3.0
LP1502,Pro Book,UltraComp,laptop,1407.9,14 inch laptop featuring lightweight design.,64,4.2
SPK1503,Audio Pro,AudioMax,speaker,301.82,Speaker delivering crystal clear sound.,34,4.0
SPK1504,Audio Pro,SoundCo,speaker,149.98,Speaker delivering crystal clear sound.,80,0.0
LP1505,Ultra Thin,NextGen,laptop,997.01,14 inch laptop featuring high performance graphics.,160,3.5
SP1506,SmartPhone X,Futura,smartphone,279.92,Smartphone with 5G connectivity.,142,3.7
SPK1507,Bass Boost,SoundCo,speaker,315.74,Speaker delivering deep bass.,103,0.0
SPK1508,Audio Pro,BeatBox,speaker,245.87,Speaker delivering deep bass.,11,4.1
SPK1509,ClearSound,BassLine,speaker,447.73,Speaker delivering compact design.,61,3.5
SP1510,Mobile Z,NextCom,smartphone,232.26,Smartphone with vivid display.,28,4.2
TV1511,Infinity TV,ViewTech,smart_tv,1784.4,75 inch smart TV with 4K resolution.,138,3.8
LP1512,Econo Note,NextGen,laptop,561.86,15.6 inch laptop featuring lightweight design.,100,3.9
TV1513,SmartView TV,Spectra,smart_tv,2541.47,50 inch smart TV with HDR support.,147,3.2
SPK1514,Audio Pro,BeatBox,speaker,283.76,Speaker delivering deep bass.,82,4.0
TV1515,Infinity TV,ViewTech,smart_tv,1200.41,75 inch smart TV with 4K resolution.,123,3.7
LP1516,Business Mate,TechCo,laptop,1392.9,14 inch laptop featuring lightweight design.,91,3.8
SPK1517,Bass Boost,BassLine,speaker,304.01,Speaker delivering wireless connectivity.,106,0.0
TV1518,Vivid TV,Spectra,smart_tv,2956.02,75 inch smart TV with 4K resolution.,141,3.5
LP1519,Ultra Thin,TechCo,laptop,877.7,13.3 inch laptop featuring latest processor.,91,4.5
LP1520,Performance Pro,TechCo,laptop,1602.21,15.6 inch laptop featuring latest processor.,11,4.0
TV1521,Vivid TV,Spectra,smart_tv,2398.69,75 inch smart TV with HDR support.,17,3.9
LP1522,Performance Pro,TechCo,laptop,381.97,17 inch laptop featuring high performance graphics.,103,3.8
SP1523,SmartPhone Y,TechCo,smartphone,722.75,Smartphone with long-lasting battery.,170,3.5
TV1524,Cinema TV,ViewTech,smart_tv,1632.99,50 inch smart TV with HDR support.,13,3.4
TV1525,SmartView TV,ViewTech,smart_tv,1313.55,50 inch smart TV with 4K resolution.,181,4.0
SPK1526,SoundWave,SoundCo,speaker,418.94,Speaker delivering wireless connectivity.,200,4.2
SPK1527,SoundWave,BeatBox,speaker,76.06,Speaker delivering wireless connectivity.,95,3.6
TV1528,Ultra TV,CinemaCo,smart_tv,633.11,65 inch smart TV with smart connectivity.,94,4.2
SPK1529,ClearSound,BassLine,speaker,135.42,Speaker delivering compact design.,199,3.8
SPK1530,ClearSound,BassLine,speaker,342.04,Speaker delivering crystal clear sound.,37,3.8
SP1531,Fusion Phone,TechCo,smartphone,809.58,Smartphone with long-lasting battery.,0,4.7
TV1532,Infinity TV,Spectra,smart_tv,2564.9,75 inch smart TV with sleek design.,163,3.5
SPK1533,Bass Boost,BassLine,speaker,482.78,Speaker delivering deep bass.,67,4.2
TV1534,Vivid TV,Spectra,smart_tv,1462.61,55 inch smart TV with 4K resolution.,28,3.5
SP1535,Maxi Phone,Futura,smartphone,333.93,Smartphone with 5G connectivity.,170,3.8
LP1536,Econo Note,NextGen,laptop,1918.75,17 inch laptop featuring long battery life.,144,0.0
LP1537,Pro Book,TechCo,laptop,724.61,17 inch laptop featuring long battery life.,172,3.8
SP1538,Mobile Z,NextCom,smartphone,557.76,Smartphone with long-lasting battery.,135,3.5
TV1539,Infinity TV,UltraVision,smart_tv,1004.39,55 inch smart TV with sleek design.,118,4.3
LP1540,Performance Pro,EconCo,laptop,1154.12,13.3 inch laptop featuring high performance graphics.,25,3.9
TV1541,Cinema TV,CinemaCo,smart_tv,1627.08,75 inch smart TV with smart connectivity.,176,5.0
SPK1542,Bass Boost,SoundCo,speaker,215.09,Speaker delivering wireless connectivity.,43,0.0
SP1543,SmartPhone Y,TechCo,smartphone,479.56,Smartphone with advanced camera system.,182,4.2
SPK1544,Audio Pro,AudioMax,speaker,385.94,Speaker delivering compact design.,140,4.4
LP1545,Pro Book,NextGen,laptop,489.06,14 inch laptop featuring latest processor.,36,4.0
LP1546,Ultra Thin,TechCo,laptop,398.37,15.6 inch laptop featuring high performance graphics.,163,4.2
LP1547,Business Mate,UltraComp,laptop,1352.54,13.3 inch laptop featuring high performance graphics.,4,3.8
LP1548,Econo Note,NextGen,laptop,1381.08,15.6 inch laptop featuring long battery life.,136,4.0
TV1549,Ultra TV,ViewTech,smart_tv,2482.95,75 inch smart TV with smart connectivity.,15,4.0
LP1550,Business Mate,NextGen,laptop,1948.39,17 inch laptop featuring lightweight design.,52,0.0
SP1551,SmartPhone Y,TechCo,smartphone,1015.83,Smartphone with advanced camera system.,141,4.0
SP1552,SmartPhone X,Futura,smartphone,906.07,Smartphone with long-lasting battery.,42,3.8
TV1553,SmartView TV,ViewTech,smart_tv,2471.53,55 inch smart TV with sleek design.,32,4.0
SP1554,SmartPhone X,TechCo,smartphone,1086.18,Smartphone with advanced camera system.,45,4.0
SP1555,Fusion Phone,RivalTech,smartphone,873.77,Smartphone with vivid display.,134,3.7
TV1556,Cinema TV,Spectra,smart_tv,740.54,55 inch smart TV with smart connectivity.,65,3.5
SP1557,SmartPhone X,RivalTech,smartphone,987.28,Smartphone with 5G connectivity.,169,4.5
TV1558,Ultra TV,UltraVision,smart_tv,326.74,55 inch smart TV with smart connectivity.,182,5.0
SP1559,Mobile Z,RivalTech,smartphone,1126.23,Smartphone with vivid display.,36,0.0
SPK1560,BoomBox,BassLine,speaker,232.44,Speaker delivering wireless connectivity.,142,4.5
TV1561,Infinity TV,UltraVision,smart_tv,731.01,40 inch smart TV with HDR support.,161,0.0
LP1562,Performance Pro,UltraComp,laptop,507.11,13.3 inch laptop featuring latest processor.,37,0.0
LP1563,Business Mate,NextGen,laptop,1574.69,13.3 inch laptop featuring high performance graphics.,142,4.3
TV1564,Vivid TV,Spectra,smart_tv,727.84,75 inch smart TV with sleek design.,6,3.5
SP1565,Mobile Z,NextCom,smartphone,316.7,Smartphone with 5G connectivity.,187,4.2
LP1566,Performance Pro,EconCo,laptop,983.56,14 inch laptop featuring latest processor.,186,3.3
LP1567,Ultra Thin,TechCo,laptop,1819.35,17 inch laptop featuring latest processor.,63,4.2
TV1568,Infinity TV,ViewTech,smart_tv,2253.1,65 inch smart TV with 4K resolution.,156,3.5
SPK1569,Bass Boost,BeatBox,speaker,226.66,Speaker delivering deep bass.,23,0.0
TV1570,Infinity TV,Spectra,smart_tv,1199.47,55 inch smart TV with 4K resolution.,158,0.0
SPK1571,BoomBox,AudioMax,speaker,101.27,Speaker delivering deep bass.,162,5.0
LP1572,Econo Note,UltraComp,laptop,759.03,15.6 inch laptop featuring lightweight design.,27,4.5
TV1573,Ultra TV,UltraVision,smart_tv,2990.92,65 inch smart TV with smart connectivity.,70,5.0
SPK1574,BoomBox,SoundCo,speaker,438.79,Speaker delivering crystal clear sound.,41,4.2
SP1575,SmartPhone X,RivalTech,smartphone,938.33,Smartphone with advanced camera system.,123,4.0
SPK1576,Audio Pro,BassLine,speaker,55.23,Speaker delivering crystal clear sound.,154,0.0
SPK1577,SoundWave,AudioMax,speaker,338.36,Speaker delivering deep bass.,102,3.7
TV1578,Vivid TV,ViewTech,smart_tv,1692.08,65 inch smart TV with smart connectivity.,168,4.2
TV1579,Infinity TV,ViewTech,smart_tv,2114.41,50 inch smart TV with sleek design.,21,4.8
SPK1580,ClearSound,BeatBox,speaker,187.09,Speaker delivering wireless connectivity.,143,4.2
TV1581,Infinity TV,ViewTech,smart_tv,1199.86,50 inch smart TV with 4K resolution.,179,4.8
SP1582,Maxi Phone,Futura,smartphone,932.37,Smartphone with 5G connectivity.,196,0.0
LP1583,Performance Pro,TechCo,laptop,1903.09,17 inch laptop featuring lightweight design.,129,3.5
TV1584,SmartView TV,Spectra,smart_tv,774.59,75 inch smart TV with sleek design.,116,3.5
SPK1585,Audio Pro,SoundCo,speaker,123.84,Speaker delivering crystal clear sound.,90,4.2
LP1586,Pro Book,UltraComp,laptop,1379.9,17 inch laptop featuring long battery life.,195,3.0
LP1587,Pro Book,NextGen,laptop,1028.48,15.6 inch laptop featuring long battery life.,138,3.9
LP1588,Business Mate,EconCo,laptop,1390.51,14 inch laptop featuring high performance graphics.,27,3.5
SP1589,SmartPhone Y,TechCo,smartphone,840.11,Smartphone with long-lasting battery.,27,5.0
SP1590,Maxi Phone,NextCom,smartphone,337.86,Smartphone with long-lasting battery.,93,4.5
SPK1591,Bass Boost,AudioMax,speaker,487.51,Speaker delivering deep bass.,192,4.5
TV1592,Vivid TV,CinemaCo,smart_tv,789.47,50 inch smart TV with sleek design.,176,0.0
SPK1593,BoomBox,SoundCo,speaker,153.03,Speaker delivering wireless connectivity.,120,3.5
SPK1594,ClearSound,BeatBox,speaker,324.89,Speaker delivering compact design.,188,0.0
LP1595,Pro Book,EconCo,laptop,1812.7,13.3 inch laptop featuring lightweight design.,87,4.6
SPK1596,Audio Pro,SoundCo,speaker,133.07,Speaker delivering wireless connectivity.,147,4.0
LP1597,Pro Book,NextGen,laptop,1752.13,17 inch laptop featuring high performance graphics.,188,3.8
SPK1598,SoundWave,BassLine,speaker,76.35,Speaker delivering crystal clear sound.,6,4.0
LP1599,Pro Book,EconCo,laptop,1027.66,17 inch laptop featuring lightweight design.,172,0.0
LP1600,Econo Note,UltraComp,laptop,729.46,14 inch laptop featuring high performance graphics.,46,5.0
SPK1601,BoomBox,SoundCo,speaker,444.82,Speaker delivering compact design.,63,3.8
TV1602,Ultra TV,CinemaCo,smart_tv,1043.91,55 inch smart TV with 4K resolution.,94,3.5
LP1603,Ultra Thin,NextGen,laptop,885.64,15.6 inch laptop featuring long battery life.,127,3.5
SPK1604,ClearSound,AudioMax,speaker,96.98,Speaker delivering crystal clear sound.,26,3.2
LP1605,Business Mate,NextGen,laptop,1228.59,15.6 inch laptop featuring high performance graphics.,11,3.8
LP1606,Pro Book,NextGen,laptop,974.44,14 inch laptop featuring high performance graphics.,11,3.5
TV1607,SmartView TV,Spectra,smart_tv,1022.8,40 inch smart TV with smart connectivity.,146,4.5
SP1608,Fusion Phone,NextCom,smartphone,923.46,Smartphone with long-lasting battery.,156,4.2
TV1609,Infinity TV,ViewTech,smart_tv,2965.38,40 inch smart TV with HDR support.,195,3.7
SPK1610,ClearSound,BassLine,speaker,436.74,Speaker delivering crystal clear sound.,84,4.5
SP1611,Mobile Z,NextCom,smartphone,609.55,Smartphone with 5G connectivity.,21,4.5
SPK1612,Audio Pro,SoundCo,speaker,350.13,Speaker delivering wireless connectivity.,115,5.0
SP1613,Fusion Phone,NextCom,smartphone,242.7,Smartphone with 5G connectivity.,8,4.0
TV1614,Cinema TV,UltraVision,smart_tv,816.91,75 inch smart TV with HDR support.,147,5.0
LP1615,Business Mate,NextGen,laptop,865.82,15.6 inch laptop featuring long battery life.,33,4.0
TV1616,Vivid TV,Spectra,smart_tv,954.71,40 inch smart TV with sleek design.,195,4.0
TV1617,Ultra TV,ViewTech,smart_tv,1485.84,65 inch smart TV with sleek design.,137,0.0
SP1618,Fusion Phone,NextCom,smartphone,467.34,Smartphone with 5G connectivity.,157,4.5
SPK1619,SoundWave,SoundCo,speaker,415.24,Speaker delivering crystal clear sound.,62,5.0
SP1620,Mobile Z,RivalTech,smartphone,1183.98,Smartphone with 5G connectivity.,77,3.5
TV1621,Infinity TV,CinemaCo,smart_tv,385.01,75 inch smart TV with smart connectivity.,16,4.2
SP1622,SmartPhone Y,NextCom,smartphone,219.16,Smartphone with advanced camera system.,166,5.0
TV1623,Infinity TV,ViewTech,smart_tv,2486.39,65 inch smart TV with 4K resolution.,14,3.0
SPK1624,Audio Pro,BassLine,speaker,209.74,Speaker delivering compact design.,82,4.3
LP1625,Business Mate,UltraComp,laptop,320.32,14 inch laptop featuring high performance graphics.,111,4.2
TV1626,Ultra TV,ViewTech,smart_tv,1400.58,40 inch smart TV with 4K resolution.,57,3.5
LP1627,Ultra Thin,NextGen,laptop,1892.79,14 inch laptop featuring high performance graphics.,23,3.5
TV1628,SmartView TV,ViewTech,smart_tv,1581.3,65 inch smart TV with 4K resolution.,51,0.0
LP1629,Econo Note,NextGen,laptop,1109.42,14 inch laptop featuring high performance graphics.,15,4.0
TV1630,Ultra TV,UltraVision,smart_tv,840.19,50 inch smart TV with HDR support.,149,3.8
TV1631,Vivid TV,Spectra,smart_tv,911.93,55 inch smart TV with sleek design.,190,3.8
LP1632,Ultra Thin,UltraComp,laptop,816.54,15.6 inch laptop featuring long battery life.,0,3.7
LP1633,Ultra Thin,NextGen,laptop,1387.75,17 inch laptop featuring long battery life.,85,4.0
TV1634,Ultra TV,ViewTech,smart_tv,1519.55,55 inch smart TV with sleek design.,48,3.9
LP1635,Performance Pro,UltraComp,laptop,1100.39,13.3 inch laptop featuring long battery life.,70,4.8
SPK1636,ClearSound,AudioMax,speaker,465.18,Speaker delivering deep bass.,136,2.5
LP1637,Econo Note,TechCo,laptop,1188.55,17 inch laptop featuring long battery life.,135,0.0
SPK1638,Audio Pro,BassLine,speaker,124.65,Speaker delivering deep bass.,168,0.0
SPK1639,Bass Boost,BeatBox,speaker,143.94,Speaker delivering wireless connectivity.,165,4.2
SPK1640,Audio Pro,SoundCo,speaker,190.72,Speaker delivering compact design.,34,0.0
LP1641,Performance Pro,EconCo,laptop,1138.37,15.6 inch laptop featuring latest processor.,95,3.5
LP1642,Performance Pro,UltraComp,laptop,667.9,15.6 inch laptop featuring high performance graphics.,16,3.5
SP1643,SmartPhone Y,RivalTech,smartphone,422.09,Smartphone with vivid display.,184,0.0
TV1644,SmartView TV,CinemaCo,smart_tv,1417.86,65 inch smart TV with sleek design.,36,3.8
SP1645,Mobile Z,RivalTech,smartphone,730.18,Smartphone with 5G connectivity.,189,4.2
SPK1646,Audio Pro,BassLine,speaker,309.38,Speaker delivering deep bass.,8,3.8
SPK1647,Bass Boost,AudioMax,speaker,119.43,Speaker delivering crystal clear sound.,20,0.0
TV1648,Cinema TV,UltraVision,smart_tv,2234.91,75 inch smart TV with 4K resolution.,163,0.0
SPK1649,BoomBox,BassLine,speaker,353.39,Speaker delivering compact design.,171,3.8
SP1650,SmartPhone Y,RivalTech,smartphone,844.99,Smartphone with vivid display.,0,3.6
SP1651,Maxi Phone,TechCo,smartphone,205.35,Smartphone with advanced camera system.,127,4.5
SP1652,Fusion Phone,NextCom,smartphone,505.17,Smartphone with 5G connectivity.,183,3.8
SP1653,SmartPhone Y,Futura,smartphone,556.58,Smartphone with 5G connectivity.,137,4.2
LP1654,Performance Pro,EconCo,laptop,536.09,15.6 inch laptop featuring high performance graphics.,108,4.2
TV1655,SmartView TV,ViewTech,smart_tv,984.22,75 inch smart TV with 4K resolution.,16,4.5
LP1656,Ultra Thin,UltraComp,laptop,1031.22,13.3 inch laptop featuring high performance graphics.,84,4.0
SP1657,Mobile Z,RivalTech,smartphone,723.22,Smartphone with long-lasting battery.,74,0.0
SPK1658,SoundWave,SoundCo,speaker,372.17,Speaker delivering crystal clear sound.,137,0.0
SP1659,SmartPhone X,NextCom,smartphone,658.48,Smartphone with 5G connectivity.,163,3.9
SPK1660,BoomBox,SoundCo,speaker,494.5,Speaker delivering wireless connectivity.,95,4.0
TV1661,Vivid TV,ViewTech,smart_tv,2998.95,75 inch smart TV with 4K resolution.,70,3.8
SPK1662,Audio Pro,BeatBox,speaker,154.96,Speaker delivering deep bass.,85,4.2
LP1663,Performance Pro,EconCo,laptop,628.56,17 inch laptop featuring lightweight design.,194,3.8
SP1664,Mobile Z,Futura,smartphone,621.61,Smartphone with vivid display.,75,3.5
LP1665,Business Mate,UltraComp,laptop,1298.81,13.3 inch laptop featuring lightweight design.,185,4.0
LP1666,Business Mate,UltraComp,laptop,1250.6,15.6 inch laptop featuring long battery life.,171,3.1
LP1667,Ultra Thin,NextGen,laptop,505.83,17 inch laptop featuring long battery life.,32,4.2
LP1668,Pro Book,NextGen,laptop,1594.69,15.6 inch laptop featuring long battery life.,70,4.0
SP1669,Maxi Phone,RivalTech,smartphone,701.13,Smartphone with long-lasting battery.,13,2.5
TV1670,SmartView TV,ViewTech,smart_tv,2616.32,75 inch smart TV with 4K resolution.,173,3.0
SP1671,Mobile Z,RivalTech,smartphone,364.33,Smartphone with advanced camera system.,107,0.0
LP1672,Econo Note,EconCo,laptop,1364.68,13.3 inch laptop featuring lightweight design.,75,3.5
TV1673,Vivid TV,Spectra,smart_tv,307.1,50 inch smart TV with 4K resolution.,200,3.0
LP1674,Business Mate,EconCo,laptop,856.9,13.3 inch laptop featuring long battery life.,19,5.0
TV1675,Ultra TV,Spectra,smart_tv,1565.35,50 inch smart TV with smart connectivity.,188,4.2
LP1676,Ultra Thin,TechCo,laptop,882.07,13.3 inch laptop featuring long battery life.,69,4.0
TV1677,Infinity TV,CinemaCo,smart_tv,2439.61,55 inch smart TV with smart connectivity.,144,5.0
SPK1678,Bass Boost,BassLine,speaker,84.6,Speaker delivering wireless connectivity.,54,5.0
SPK1679,ClearSound,SoundCo,speaker,121.09,Speaker delivering deep bass.,166,0.0
LP1680,Performance Pro,TechCo,laptop,1325.74,13.3 inch laptop featuring high performance graphics.,50,4.0
SP1681,Fusion Phone,TechCo,smartphone,964.66,Smartphone with vivid display.,74,4.2
TV1682,Infinity TV,ViewTech,smart_tv,629.09,55 inch smart TV with sleek design.,156,3.8
SPK1683,BoomBox,BassLine,speaker,260.31,Speaker delivering compact design.,78,3.8
SP1684,Maxi Phone,TechCo,smartphone,862.91,Smartphone with vivid display.,106,0.0
TV1685,Ultra TV,UltraVision,smart_tv,2070.54,50 inch smart TV with smart connectivity.,86,3.9
SPK1686,BoomBox,SoundCo,speaker,372.12,Speaker delivering compact design.,31,0.0
LP1687,Business Mate,TechCo,laptop,1836.65,17 inch laptop featuring latest processor.,108,3.8
SPK1688,Audio Pro,SoundCo,speaker,437.38,Speaker delivering compact design.,145,5.0
SP1689,Maxi Phone,TechCo,smartphone,275.62,Smartphone with 5G connectivity.,107,4.5
SP1690,Maxi Phone,RivalTech,smartphone,1093.19,Smartphone with vivid display.,39,3.5
LP1691,Econo Note,EconCo,laptop,720.6,15.6 inch laptop featuring lightweight design.,146,0.0
TV1692,Vivid TV,UltraVision,smart_tv,1867.01,65 inch smart TV with HDR support.,180,3.0
SP1693,SmartPhone X,NextCom,smartphone,362.7,Smartphone with long-lasting battery.,69,4.3
SPK1694,Audio Pro,SoundCo,speaker,284.72,Speaker delivering compact design.,164,0.0
SPK1695,SoundWave,AudioMax,speaker,50.23,Speaker delivering deep bass.,65,3.8
TV1696,SmartView TV,Spectra,smart_tv,2808.47,55 inch smart TV with 4K resolution.,53,3.7
SPK1697,BoomBox,AudioMax,speaker,157.89,Speaker delivering crystal clear sound.,30,4.2
LP1698,Pro Book,TechCo,laptop,901.62,17 inch laptop featuring high performance graphics.,28,3.0
SPK1699,Audio Pro,BeatBox,speaker,310.0,Speaker delivering wireless connectivity.,71,3.0
SP1700,Mobile Z,TechCo,smartphone,892.29,Smartphone with long-lasting battery.,133,4.0
TV1701,SmartView TV,Spectra,smart_tv,495.52,50 inch smart TV with HDR support.,88,4.2
LP1702,Performance Pro,UltraComp,laptop,1168.23,17 inch laptop featuring lightweight design.,54,0.0
TV1703,Infinity TV,ViewTech,smart_tv,2173.86,40 inch smart TV with sleek design.,70,3.8
LP1704,Performance Pro,TechCo,laptop,401.95,15.6 inch laptop featuring lightweight design.,181,4.2
SP1705,SmartPhone X,Futura,smartphone,333.48,Smartphone with advanced camera system.,90,4.0
SPK1706,SoundWave,BeatBox,speaker,279.96,Speaker delivering crystal clear sound.,44,4.2
SP1707,Mobile Z,RivalTech,smartphone,1040.37,Smartphone with long-lasting battery.,129,3.7
SP1708,SmartPhone X,Futura,smartphone,217.15,Smartphone with 5G connectivity.,134,4.5
LP1709,Ultra Thin,TechCo,laptop,956.18,17 inch laptop featuring latest processor.,116,3.8
SP1710,SmartPhone Y,Futura,smartphone,784.99,Smartphone with 5G connectivity.,2,4.0
SP1711,Fusion Phone,RivalTech,smartphone,366.3,Smartphone with 5G connectivity.,172,4.0
TV1712,Cinema TV,Spectra,smart_tv,1102.98,55 inch smart TV with smart connectivity.,142,0.0
SPK1713,ClearSound,SoundCo,speaker,433.59,Speaker delivering deep bass.,122,0.0
LP1714,Econo Note,UltraComp,laptop,306.93,14 inch laptop featuring high performance graphics.,114,3.7
LP1715,Pro Book,TechCo,laptop,1483.75,13.3 inch laptop featuring latest processor.,90,3.5
LP1716,Pro Book,EconCo,laptop,1022.39,14 inch laptop featuring long battery life.,11,3.2
SPK1717,Bass Boost,AudioMax,speaker,299.33,Speaker delivering wireless connectivity.,115,3.9
SP1718,SmartPhone X,RivalTech,smartphone,909.14,Smartphone with vivid display.,76,4.5
TV1719,Vivid TV,ViewTech,smart_tv,2659.81,55 inch smart TV with smart connectivity.,115,4.4
SPK1720,BoomBox,SoundCo,speaker,259.42,Speaker delivering compact design.,143,0.0
LP1721,Ultra Thin,UltraComp,laptop,1221.68,13.3 inch laptop featuring lightweight design.,23,4.5
SP1722,SmartPhone X,Futura,smartphone,727.47,Smartphone with 5G connectivity.,165,3.8
TV1723,Cinema TV,Spectra,smart_tv,515.28,65 inch smart TV with 4K resolution.,140,3.5
LP1724,Ultra Thin,UltraComp,laptop,1784.13,13.3 inch laptop featuring high performance graphics.,86,4.5
TV1725,Infinity TV,CinemaCo,smart_tv,1141.9,75 inch smart TV with sleek design.,184,3.5
LP1726,Business Mate,NextGen,laptop,376.64,17 inch laptop featuring lightweight design.,180,3.8
SP1727,Mobile Z,NextCom,smartphone,552.76,Smartphone with 5G connectivity.,51,3.5
LP1728,Econo Note,TechCo,laptop,589.76,14 inch laptop featuring long battery life.,6,4.2
LP1729,Business Mate,UltraComp,laptop,920.7,14 inch laptop featuring long battery life.,34,4.2
